# X mode_0 mode_1
-1.300300300300300416e+00 7.097164744824802085e-01 2.902835255175198470e-01
-1.294294294294294323e+00 7.096325124411251295e-01 2.903674875588749260e-01
-1.288288288288288230e+00 7.096629110919435712e-01 2.903370889080564843e-01
-1.282282282282282360e+00 7.096736701478981724e-01 2.903263298521018276e-01
-1.276276276276276267e+00 7.096705673613228349e-01 2.903294326386770541e-01
-1.270270270270270174e+00 7.096680990411601275e-01 2.903319009588398170e-01
-1.264264264264264304e+00 7.096413818015223640e-01 2.903586181984776915e-01
-1.258258258258258211e+00 7.096705109765077957e-01 2.903294890234921488e-01
-1.252252252252252340e+00 7.097068455285837629e-01 2.902931544714162371e-01
-1.246246246246246248e+00 7.096770277730226617e-01 2.903229722269773383e-01
-1.240240240240240155e+00 7.096532657817286038e-01 2.903467342182713962e-01
-1.234234234234234284e+00 7.096841739672049565e-01 2.903158260327950435e-01
-1.228228228228228192e+00 7.096770115385313549e-01 2.903229884614686451e-01
-1.222222222222222321e+00 7.096782558160419363e-01 2.903217441839580082e-01
-1.216216216216216228e+00 7.096942317493657448e-01 2.903057682506341997e-01
-1.210210210210210136e+00 7.096401199125881298e-01 2.903598800874118702e-01
-1.204204204204204265e+00 7.096482439986391277e-01 2.903517560013608723e-01
-1.198198198198198172e+00 7.097327334471786875e-01 2.902672665528213125e-01
-1.192192192192192302e+00 7.096476615072135896e-01 2.903523384927864659e-01
-1.186186186186186209e+00 7.096510823094922538e-01 2.903489176905078573e-01
-1.180180180180180116e+00 7.096878293729479426e-01 2.903121706270520574e-01
-1.174174174174174246e+00 7.096723614815427794e-01 2.903276385184573316e-01
-1.168168168168168153e+00 7.096654164272826470e-01 2.903345835727173530e-01
-1.162162162162162282e+00 7.096521600089745752e-01 2.903478399910254248e-01
-1.156156156156156189e+00 7.096628069965689178e-01 2.903371930034310822e-01
-1.150150150150150097e+00 7.096749870577437891e-01 2.903250129422562664e-01
-1.144144144144144226e+00 7.096993228718282420e-01 2.903006771281716469e-01
-1.138138138138138133e+00 7.096777346716608426e-01 2.903222653283391019e-01
-1.132132132132132041e+00 7.096794587432639911e-01 2.903205412567360089e-01
-1.126126126126126170e+00 7.096896251483408857e-01 2.903103748516590588e-01
-1.120120120120120077e+00 7.097244340885278113e-01 2.902755659114722997e-01
