# Y X drop drop_diff a0 a1
1.323529411764705843e+00 3.823529411764706065e+00 -1.368301566270213598e-03 -3.824897713330976501e+00 7.005669245993778691e-04 6.460396444125561244e-01
1.470588235294117752e+00 3.823529411764706065e+00 -5.031841377913792712e-04 -3.824032595902497444e+00 5.506374574947279533e-04 6.322390899167914524e-01
1.617647058823529438e+00 3.823529411764706065e+00 -4.210971074676272963e-04 -3.823950508872173693e+00 4.344484945566445908e-04 6.154290972489091516e-01
1.764705882352941124e+00 3.823529411764706065e+00 -1.284899840285014250e-03 -3.824814311604991079e+00 3.441765965241745315e-04 5.953496978364860581e-01
1.911764705882353033e+00 3.823529411764706065e+00 -8.941373949495901030e-04 -3.824423549159655877e+00 2.736969905526824435e-04 5.714032105364406089e-01
2.058823529411764941e+00 3.823529411764706065e+00 -5.681884965547112643e-05 -3.823586230614361536e+00 2.183407768117162705e-04 5.434278486839798639e-01
2.205882352941176627e+00 3.823529411764706065e+00 -4.189576776700842942e-04 -3.823948369442375927e+00 1.750109070884945609e-04 5.109683656339848445e-01
2.352941176470588314e+00 3.823529411764706065e+00 8.398345786100325228e-04 -3.822689577186095811e+00 1.406353419238362068e-04 4.745103879080482256e-01
2.500000000000000000e+00 3.823529411764706065e+00 -5.340579438235515397e-04 -3.824063469708529617e+00 1.132982759395718226e-04 4.335702434784979853e-01
2.647058823529411686e+00 3.823529411764706065e+00 -1.042212625028016149e-03 -3.824571624389734303e+00 9.142793874766122031e-05 3.894748401129173310e-01
2.794117647058823817e+00 3.823529411764706065e+00 -3.611984156906000720e-04 -3.823890610180396443e+00 7.372029932863755205e-05 3.430443550878874981e-01
2.941176470588235503e+00 3.823529411764706065e+00 5.207034824876721757e-04 -3.823008708282218393e+00 5.946292608081882937e-05 2.957041480505160358e-01
3.088235294117647189e+00 3.823529411764706065e+00 -1.170061366972952044e-04 -3.823646417901403360e+00 4.792768425860389689e-05 2.494694363735656950e-01
3.235294117647058876e+00 3.823529411764706065e+00 -7.893470962825333004e-04 -3.824318758860988599e+00 3.856942194778112751e-05 2.056369535061285114e-01
3.382352941176470562e+00 3.823529411764706065e+00 -5.475717827430059970e-05 -3.823584168942980366e+00 3.112701371621228390e-05 1.659895947873971656e-01
3.529411764705882248e+00 3.823529411764706065e+00 -1.163776215871603625e-03 -3.824693187980577669e+00 2.516248778759180320e-05 1.313629586721351827e-01
3.676470588235294379e+00 3.823529411764706065e+00 -2.622245378358645240e-04 -3.823791636302542152e+00 2.045656475989811042e-05 1.020455959922352968e-01
3.823529411764706065e+00 3.823529411764706065e+00 2.083537580712668813e-04 -3.823321058006635020e+00 1.676277042148946223e-05 7.816807332143306530e-02
3.970588235294117752e+00 3.823529411764706065e+00 -1.556178508669514571e-03 -3.825085590273375580e+00 1.389677112861744293e-05 5.928679314494639946e-02
4.117647058823529882e+00 3.823529411764706065e+00 -1.381823846794638655e-03 -3.824911235611500704e+00 1.172497804963959359e-05 4.468970433790481894e-02
4.264705882352941124e+00 3.823529411764706065e+00 -2.009826922908519720e-04 -3.823730394456997139e+00 1.008111895990444122e-05 3.355782162672864277e-02
4.411764705882353255e+00 3.823529411764706065e+00 -1.013598989779929127e-03 -3.824543010754485994e+00 8.867757480984053188e-06 2.526267084806830057e-02
4.558823529411764497e+00 3.823529411764706065e+00 -1.236251348419870055e-03 -3.824765663113125935e+00 8.012121388163405354e-06 1.912544744643739775e-02
4.705882352941176627e+00 3.823529411764706065e+00 -1.751310700497388240e-04 -3.823704542834756026e+00 7.456971331589409789e-06 1.460307913962283384e-02
4.852941176470588758e+00 3.823529411764706065e+00 -6.217940965969059874e-04 -3.824151205861302749e+00 7.156357614992135177e-06 1.128089214513705064e-02
5.000000000000000000e+00 3.823529411764706065e+00 -8.944165132935832929e-04 -3.824423828277999426e+00 7.118219772767474561e-06 8.852851556537744832e-03
0.000000000000000000e+00 3.970588235294117752e+00 -6.965226891637588125e-04 -3.971284757983281288e+00 4.596932859379024294e-03 6.116109620207306197e-01
1.470588235294117696e-01 3.970588235294117752e+00 -1.073188649310274911e-03 -3.971661423943428026e+00 3.795503097871627887e-03 6.372294639463295107e-01
2.941176470588235392e-01 3.970588235294117752e+00 -4.419885190063421732e-04 -3.971030223813124316e+00 3.064750592980769722e-03 6.508443422023125757e-01
4.411764705882352811e-01 3.970588235294117752e+00 -1.511350772249731023e-04 -3.970739370371342503e+00 2.433175208152743400e-03 6.561707074826126362e-01
5.882352941176470784e-01 3.970588235294117752e+00 5.380906369492066688e-04 -3.970050144657168545e+00 1.914433191264296825e-03 6.560310694894605499e-01
7.352941176470588758e-01 3.970588235294117752e+00 -1.102561793360878895e-03 -3.971690797087478408e+00 1.498857904367414213e-03 6.523188980986313057e-01
8.823529411764705621e-01 3.970588235294117752e+00 -1.214970483217392427e-03 -3.971803205777335144e+00 1.169178543607478794e-03 6.456159572224967613e-01
1.029411764705882470e+00 3.970588235294117752e+00 -1.068840225066480798e-03 -3.971657075519184232e+00 9.116382111206974099e-04 6.367895709851872921e-01
1.176470588235294157e+00 3.970588235294117752e+00 5.214905760781984867e-04 -3.970066744718039331e+00 7.110591702114727342e-04 6.255203583917876564e-01
1.323529411764705843e+00 3.970588235294117752e+00 -3.225540295903606136e-04 -3.970910789323708112e+00 5.559670216884392236e-04 6.116582353473986045e-01
1.470588235294117752e+00 3.970588235294117752e+00 -1.254494353592594535e-03 -3.971842729647710346e+00 4.355194094302108606e-04 5.949105438705738491e-01
1.617647058823529438e+00 3.970588235294117752e+00 -1.890757775395712770e-04 -3.970777311071657323e+00 3.427956173809752955e-04 5.753811896545576454e-01
1.764705882352941124e+00 3.970588235294117752e+00 -1.574346547500882210e-03 -3.972162581841618412e+00 2.708496429175836270e-04 5.519640615733059086e-01
1.911764705882353033e+00 3.970588235294117752e+00 -3.515662575492850550e-04 -3.970939801551667259e+00 2.147056325570063798e-04 5.250654474123195303e-01
2.058823529411764941e+00 3.970588235294117752e+00 -9.815902016061528457e-04 -3.971569825495723904e+00 1.709751468468154645e-04 4.939828216652866200e-01
2.205882352941176627e+00 3.970588235294117752e+00 2.263725875366606743e-04 -3.970361862706581313e+00 1.367904673535869249e-04 4.589777394256234211e-01
2.352941176470588314e+00 3.970588235294117752e+00 -5.336555802555320582e-04 -3.971121890874373506e+00 1.095876667301934950e-04 4.200403013365838767e-01
2.500000000000000000e+00 3.970588235294117752e+00 6.019521402258476428e-04 -3.969986283153891904e+00 8.799542166814151183e-05 3.780494814248086533e-01
2.647058823529411686e+00 3.970588235294117752e+00 9.929627172478028285e-05 -3.970488939022392749e+00 7.071829482188308938e-05 3.336861327956810452e-01
2.794117647058823817e+00 3.970588235294117752e+00 -1.815235175364193765e-04 -3.970769758811654171e+00 5.691759513477675700e-05 2.883410299566999124e-01
2.941176470588235503e+00 3.970588235294117752e+00 -3.137679335922793911e-04 -3.970902003227710253e+00 4.574997587581408224e-05 2.436419208814160908e-01
3.088235294117647189e+00 3.970588235294117752e+00 -1.881526612517170349e-04 -3.970776387955369469e+00 3.671816552880384244e-05 2.011133468547347813e-01
3.235294117647058876e+00 3.970588235294117752e+00 4.841641105406413459e-04 -3.970104071183577332e+00 2.952885006754227273e-05 1.624581005264081057e-01
3.382352941176470562e+00 3.970588235294117752e+00 -8.772349881538410443e-04 -3.971465470282271593e+00 2.376795730513102132e-05 1.283019961658401764e-01
3.529411764705882248e+00 3.970588235294117752e+00 -9.844461357284561842e-04 -3.971572681429845986e+00 1.922751142844422186e-05 9.945810836706595048e-02
3.676470588235294379e+00 3.970588235294117752e+00 -1.944012606636791318e-03 -3.972532247900754321e+00 1.565930977191909101e-05 7.590113071279232237e-02
3.823529411764706065e+00 3.970588235294117752e+00 -1.576998819930564011e-03 -3.972165234114048538e+00 1.288003695032019785e-05 5.711934752930996478e-02
3.970588235294117752e+00 3.970588235294117752e+00 -1.296575090004026265e-04 -3.970717892803118154e+00 1.074884534578813870e-05 4.263403339061609676e-02
4.117647058823529882e+00 3.970588235294117752e+00 1.708271251505966148e-04 -3.970417408168967377e+00 9.135029357290549531e-06 3.165779088618564385e-02
4.264705882352941124e+00 3.970588235294117752e+00 -6.300202336870786013e-04 -3.971218255527804608e+00 7.916809677254716792e-06 2.347827669261995723e-02
4.411764705882353255e+00 3.970588235294117752e+00 -2.572021610056651753e-04 -3.970845437455123417e+00 7.027977109641019459e-06 1.746087781209451628e-02
4.558823529411764497e+00 3.970588235294117752e+00 -9.255313020457567319e-04 -3.971513766596163286e+00 6.413536473025094350e-06 1.308278473590620411e-02
4.705882352941176627e+00 3.970588235294117752e+00 -3.393809384339974144e-04 -3.970927616232551749e+00 6.031620677927061813e-06 9.893432228532008169e-03
4.852941176470588758e+00 3.970588235294117752e+00 -1.306902674860888069e-03 -3.971895137968978418e+00 5.852003768858347774e-06 7.585955561705116576e-03
5.000000000000000000e+00 3.970588235294117752e+00 -1.178427941203930018e-03 -3.971766663235321460e+00 5.884346744046209758e-06 5.920278394389988721e-03
0.000000000000000000e+00 4.117647058823529882e+00 -5.439500745694214601e-04 -4.118191008898099525e+00 3.969688477294842401e-03 5.986339322494820259e-01
1.470588235294117696e-01 4.117647058823529882e+00 -1.067551108985265174e-03 -4.118714609932514925e+00 3.257430910001867224e-03 6.213419724734886573e-01
2.941176470588235392e-01 4.117647058823529882e+00 -3.576374567733076049e-04 -4.118004696280303634e+00 2.613450683588505481e-03 6.318111083706610120e-01
4.411764705882352811e-01 4.117647058823529882e+00 -1.637133743572771749e-04 -4.117810772197887381e+00 2.061660997517059720e-03 6.345085465892410514e-01
5.882352941176470784e-01 4.117647058823529882e+00 5.818346333188451069e-04 -4.117065224190211481e+00 1.616495398641278752e-03 6.315199167887693976e-01
7.352941176470588758e-01 4.117647058823529882e+00 -9.269794147095389292e-04 -4.118574038238239865e+00 1.258262858343756540e-03 6.252158796444202693e-01
8.823529411764705621e-01 4.117647058823529882e+00 -2.187631554682045731e-04 -4.117865821978997865e+00 9.780067716074671708e-04 6.157362227031848434e-01
1.029411764705882470e+00 4.117647058823529882e+00 -2.539677870354584144e-04 -4.117901026610565118e+00 7.601845842968378130e-04 6.043736154975805075e-01
1.176470588235294157e+00 4.117647058823529882e+00 -6.946262765061828048e-04 -4.118341685100036287e+00 5.913639671842742078e-04 5.903459327376640031e-01
1.323529411764705843e+00 4.117647058823529882e+00 -4.594518263880686959e-04 -4.118106510649917951e+00 4.616743204914855350e-04 5.734843765771494573e-01
1.470588235294117752e+00 4.117647058823529882e+00 -1.132234919266617013e-03 -4.118779293742796277e+00 3.611515440953006460e-04 5.541503003701413466e-01
1.617647058823529438e+00 4.117647058823529882e+00 -5.533483297217589580e-04 -4.118200407153251419e+00 2.835612012716395912e-04 5.312542842114035269e-01
1.764705882352941124e+00 4.117647058823529882e+00 -9.841050651477889488e-04 -4.118631163888677449e+00 2.237991719307936341e-04 5.051522561413199774e-01
1.911764705882353033e+00 4.117647058823529882e+00 -8.347053247896862871e-04 -4.118481764148319790e+00 1.772046914212804792e-04 4.755523628354184629e-01
2.058823529411764941e+00 4.117647058823529882e+00 -2.783648211732714373e-04 -4.117925423644702931e+00 1.408882561148044779e-04 4.419696301115697001e-01
2.205882352941176627e+00 4.117647058823529882e+00 -4.071408551920008279e-04 -4.118054199678722327e+00 1.123896354310380665e-04 4.051481028372571069e-01
2.352941176470588314e+00 4.117647058823529882e+00 -3.502015367458088946e-04 -4.117997260360275469e+00 8.981954084008968837e-05 3.651914425085899252e-01
2.500000000000000000e+00 4.117647058823529882e+00 -1.651949095980320692e-03 -4.119299007919510203e+00 7.196201432730472329e-05 3.231552863646893203e-01
2.647058823529411686e+00 4.117647058823529882e+00 -2.210630397614377074e-04 -4.117868121863291542e+00 5.769912699567955437e-05 2.800463245291484604e-01
2.794117647058823817e+00 4.117647058823529882e+00 -3.945412226291633573e-04 -4.118041600046159267e+00 4.620214912271848921e-05 2.374052276550895624e-01
2.941176470588235503e+00 4.117647058823529882e+00 -5.884196307250899594e-04 -4.118235478454255194e+00 3.703492745623529703e-05 1.966773999981299703e-01
3.088235294117647189e+00 4.117647058823529882e+00 6.994264397031102476e-05 -4.117577116179559127e+00 2.968854812328935216e-05 1.590187706254795885e-01
3.235294117647058876e+00 4.117647058823529882e+00 -7.796778816726579464e-04 -4.118426736705202984e+00 2.383505017855317115e-05 1.259502348448925946e-01
3.382352941176470562e+00 4.117647058823529882e+00 -5.438255686627258001e-04 -4.118190884392192608e+00 1.921189242270206121e-05 9.767677953740989960e-02
3.529411764705882248e+00 4.117647058823529882e+00 -6.526702542339890556e-04 -4.118299729077763871e+00 1.557196642298433668e-05 7.439641231344629180e-02
3.676470588235294379e+00 4.117647058823529882e+00 -1.317557254071566319e-03 -4.118964616077601448e+00 1.273653850517084249e-05 5.584691112917265082e-02
3.823529411764706065e+00 4.117647058823529882e+00 5.912705990611666351e-04 -4.117055788224468493e+00 1.052556548783790820e-05 4.138964621743876360e-02
3.970588235294117752e+00 4.117647058823529882e+00 -3.487787718103874113e-04 -4.117995837595340269e+00 8.840204966358599964e-06 3.044679450928773623e-02
4.117647058823529882e+00 4.117647058823529882e+00 -6.534870614203214245e-04 -4.118300545884950203e+00 7.572153923845759793e-06 2.234485855327500090e-02
4.264705882352941124e+00 4.117647058823529882e+00 3.877005294044000294e-04 -4.117259358294125704e+00 6.615629069850839638e-06 1.638503266865105543e-02
4.411764705882353255e+00 4.117647058823529882e+00 -2.057055466426760404e-04 -4.117852764370172558e+00 5.938645573531542210e-06 1.209031563415225059e-02
4.558823529411764497e+00 4.117647058823529882e+00 -7.561032603098372107e-04 -4.118403162083839497e+00 5.473501107305685802e-06 8.983949527275412322e-03
4.705882352941176627e+00 4.117647058823529882e+00 8.464066351887566952e-05 -4.117562418160011006e+00 5.194771338247260575e-06 6.748767067895297157e-03
4.852941176470588758e+00 4.117647058823529882e+00 -2.376610284606783807e-04 -4.117884719851990560e+00 5.104139019631181164e-06 5.157465429452655695e-03
5.000000000000000000e+00 4.117647058823529882e+00 -1.177496624873430875e-04 -4.117764808486017003e+00 5.176562398015308310e-06 4.002723557713645797e-03
0.000000000000000000e+00 4.264705882352941124e+00 -1.043803929172026912e-03 -4.265749686282113373e+00 3.524652220698456118e-03 5.825532956369900983e-01
1.470588235294117696e-01 4.264705882352941124e+00 -8.222472020187332475e-04 -4.265528129554960302e+00 2.880105526813573225e-03 6.021758175472167185e-01
2.941176470588235392e-01 4.264705882352941124e+00 -1.172621453493505328e-05 -4.264717608567476503e+00 2.298583776080468429e-03 6.098684634746194266e-01
4.411764705882352811e-01 4.264705882352941124e+00 -6.538503294459818704e-04 -4.265359732682386884e+00 1.810854491414375100e-03 6.094860206375734002e-01
5.882352941176470784e-01 4.264705882352941124e+00 -1.604553404979114362e-04 -4.264866337693439036e+00 1.414234958440027104e-03 6.039284352725956539e-01
7.352941176470588758e-01 4.264705882352941124e+00 -3.487689804972937679e-04 -4.265054651333437974e+00 1.098935345601286190e-03 5.948636842030046168e-01
8.823529411764705621e-01 4.264705882352941124e+00 -1.224954612375039886e-03 -4.265930836965315720e+00 8.529921148967022949e-04 5.828191964564416461e-01
1.029411764705882470e+00 4.264705882352941124e+00 -1.246646756458691385e-04 -4.264830547028586771e+00 6.617356821901863861e-04 5.684314731146492550e-01
1.176470588235294157e+00 4.264705882352941124e+00 -6.710367624935820174e-04 -4.265376919115434262e+00 5.145931726588401714e-04 5.516777298089686754e-01
1.323529411764705843e+00 4.264705882352941124e+00 -1.619888469808206111e-04 -4.264867871199921723e+00 4.013492377852990014e-04 5.322023935347606205e-01
1.470588235294117752e+00 4.264705882352941124e+00 -9.709300396667508437e-04 -4.265676812392607431e+00 3.137361990091324217e-04 5.096081779808042667e-01
1.617647058823529438e+00 4.264705882352941124e+00 -1.160157325913235837e-03 -4.265866039678854804e+00 2.464324708357649497e-04 4.845982191388595872e-01
1.764705882352941124e+00 4.264705882352941124e+00 -1.297187570957314406e-03 -4.266003069923898217e+00 1.943002343060955012e-04 4.559936425336634236e-01
1.911764705882353033e+00 4.264705882352941124e+00 -1.146046742077189151e-03 -4.265851929095018313e+00 1.537289842798960076e-04 4.241788188836513318e-01
2.058823529411764941e+00 4.264705882352941124e+00 -1.459972698656386569e-04 -4.264851879622806763e+00 1.221928668999036670e-04 3.890894400308926304e-01
2.205882352941176627e+00 4.264705882352941124e+00 -1.493408883088687134e-04 -4.264855223241250215e+00 9.718205058593637859e-05 3.514589312850856517e-01
2.352941176470588314e+00 4.264705882352941124e+00 -5.276634032913563033e-04 -4.265233545756232481e+00 7.760560574201228129e-05 3.117402603784031889e-01
2.500000000000000000e+00 4.264705882352941124e+00 -1.480731099696930286e-03 -4.266186613452638277e+00 6.191999264944670484e-05 2.710266288193802775e-01
2.647058823529411686e+00 4.264705882352941124e+00 1.800775672105014991e-04 -4.264525804785730401e+00 4.948120001856895088e-05 2.305663364424813122e-01
2.794117647058823817e+00 4.264705882352941124e+00 4.217475495384981343e-04 -4.264284134803402182e+00 3.954428029313437811e-05 1.918244469872470159e-01
2.941176470588235503e+00 4.264705882352941124e+00 -8.029303006846788549e-04 -4.265508812653625803e+00 3.167307688961869526e-05 1.559620038843123613e-01
3.088235294117647189e+00 4.264705882352941124e+00 -3.003375716148504182e-05 -4.264735916110102387e+00 2.534651051336160327e-05 1.238644978881483644e-01
3.235294117647058876e+00 4.264705882352941124e+00 -4.353175011826415641e-04 -4.265141199854124210e+00 2.036025508470926370e-05 9.624821942053748969e-02
3.382352941176470562e+00 4.264705882352941124e+00 -2.555336570213562197e-04 -4.264961416009962036e+00 1.643837321640532163e-05 7.342140769500417330e-02
3.529411764705882248e+00 4.264705882352941124e+00 -8.282285044678427965e-04 -4.265534110857409189e+00 1.337448947252304067e-05 5.502018120904177828e-02
3.676470588235294379e+00 4.264705882352941124e+00 -2.846688925215445920e-04 -4.264990551245462669e+00 1.098419897737148049e-05 4.074940036539478200e-02
3.823529411764706065e+00 4.264705882352941124e+00 -1.190482995847563785e-03 -4.265896365348789132e+00 9.146955002865303321e-06 2.984750268852992897e-02
3.970588235294117752e+00 4.264705882352941124e+00 -2.904196105766310154e-04 -4.264996301963517311e+00 7.745049959569109607e-06 2.172908249814839779e-02
4.117647058823529882e+00 4.264705882352941124e+00 -1.160862211189161997e-04 -4.264821968574059596e+00 6.684165021740431682e-06 1.578294190019507992e-02
4.264705882352941124e+00 4.264705882352941124e+00 -3.861672604394961184e-04 -4.265092049613381064e+00 5.897322297676986157e-06 1.148297858353250663e-02
4.411764705882353255e+00 4.264705882352941124e+00 -2.753839694351611911e-04 -4.264981266322376285e+00 5.340971401749640358e-06 8.406191302736216661e-03
4.558823529411764497e+00 4.264705882352941124e+00 -5.880303014260679362e-04 -4.265293912654366970e+00 4.971350917853938061e-06 6.213379990412618015e-03
4.705882352941176627e+00 4.264705882352941124e+00 1.885127778558093326e-04 -4.264517369575084871e+00 4.769497559690283537e-06 4.651566603620994542e-03
4.852941176470588758e+00 4.264705882352941124e+00 -1.193168256468091215e-04 -4.264825199178588377e+00 4.727576331122879986e-06 3.538296737063658173e-03
5.000000000000000000e+00 4.264705882352941124e+00 2.579997082097218453e-04 -4.264447882644731180e+00 4.846827804097853030e-06 2.743617449723235492e-03
0.000000000000000000e+00 4.411764705882353255e+00 -1.043539302430396276e-03 -4.412808245184783651e+00 3.225922086807542048e-03 5.643217983901606116e-01
1.470588235294117696e-01 4.411764705882353255e+00 -8.155820531878799073e-04 -4.412580287935541357e+00 2.629319925075806075e-03 5.805388546509472336e-01
2.941176470588235392e-01 4.411764705882353255e+00 3.997698282001138637e-04 -4.411364936054153141e+00 2.095934133939954432e-03 5.851481372139412107e-01
4.411764705882352811e-01 4.411764705882353255e+00 -6.095031184933930035e-04 -4.412374209000846648e+00 1.648888040004939295e-03 5.820075240525659499e-01
5.882352941176470784e-01 4.411764705882353255e+00 -6.479833263914880348e-04 -4.412412689208744965e+00 1.285996934666453146e-03 5.738303655921133117e-01
7.352941176470588758e-01 4.411764705882353255e+00 -3.935037432365451338e-04 -4.412158209625589578e+00 9.994881216505607010e-04 5.617619855670074047e-01
8.823529411764705621e-01 4.411764705882353255e+00 -1.342666275938597664e-07 -4.411764840148981293e+00 7.758263338617619890e-04 5.473428602789011110e-01
1.029411764705882470e+00 4.411764705882353255e+00 -9.501747802431737000e-04 -4.412714880662596428e+00 6.022711426899292429e-04 5.301586659034527305e-01
1.176470588235294157e+00 4.411764705882353255e+00 -5.033270254277688593e-04 -4.412268032907780579e+00 4.685681849736595891e-04 5.107499066739499272e-01
1.323529411764705843e+00 4.411764705882353255e+00 -3.291817563109145084e-04 -4.412093887638664391e+00 3.655535564180132963e-04 4.885745527593954862e-01
1.470588235294117752e+00 4.411764705882353255e+00 -8.078666567019610056e-04 -4.412572572539055216e+00 2.861622308145434380e-04 4.637851093982243711e-01
1.617647058823529438e+00 4.411764705882353255e+00 -1.652476519096168772e-04 -4.411929953534262872e+00 2.248387080036929632e-04 4.363666702255034613e-01
1.764705882352941124e+00 4.411764705882353255e+00 -5.319341808496247381e-05 -4.411817899300437773e+00 1.772277820060714050e-04 4.058411475225197074e-01
1.911764705882353033e+00 4.411764705882353255e+00 -6.532413134867631754e-04 -4.412417947195839574e+00 1.401515031390795603e-04 3.725394009138726092e-01
2.058823529411764941e+00 4.411764705882353255e+00 -5.725136178216239102e-04 -4.412337219500175323e+00 1.111481728597772466e-04 3.370805952979670783e-01
2.205882352941176627e+00 4.411764705882353255e+00 -2.914914144054314704e-04 -4.412056197296758242e+00 8.838443458148184347e-05 2.996567789300747520e-01
2.352941176470588314e+00 4.411764705882353255e+00 -8.796701616635704823e-04 -4.412644376044016603e+00 7.036341762680030614e-05 2.613381373737341806e-01
2.500000000000000000e+00 4.411764705882353255e+00 -1.879186506004160151e-04 -4.411952624532953671e+00 5.610044704322781587e-05 2.234222128880560265e-01
2.647058823529411686e+00 4.411764705882353255e+00 2.035400559829980693e-05 -4.411744351876754955e+00 4.475734757592879148e-05 1.867749740305146844e-01
2.794117647058823817e+00 4.411764705882353255e+00 -1.449952960463907203e-04 -4.411909701178399423e+00 3.572550537458460922e-05 1.524608703094953999e-01
2.941176470588235503e+00 4.411764705882353255e+00 -1.382626702773004368e-03 -4.413147332585126037e+00 2.854777320460857482e-05 1.217385974142734112e-01
3.088235294117647189e+00 4.411764705882353255e+00 -1.108126408391862938e-03 -4.412872832290744896e+00 2.288166196152839800e-05 9.516959427147371475e-02
3.235294117647058876e+00 4.411764705882353255e+00 -1.030510320417565850e-03 -4.412795216202770376e+00 1.841493064867943803e-05 7.278771484996214569e-02
3.382352941176470562e+00 4.411764705882353255e+00 -9.192805946756088531e-05 -4.411856633941821038e+00 1.490049639732005844e-05 5.472057980858500981e-02
3.529411764705882248e+00 4.411764705882353255e+00 -5.196383124974612855e-04 -4.412284344194850938e+00 1.217172987490659421e-05 4.050578365167965822e-02
3.676470588235294379e+00 4.411764705882353255e+00 -6.689186110608869029e-04 -4.412433624493414364e+00 1.006386561495167571e-05 2.962442559808609044e-02
3.823529411764706065e+00 4.411764705882353255e+00 -6.638727330314786457e-04 -4.412428578615385177e+00 8.442357193235684260e-06 2.149804267623428577e-02
3.970588235294117752e+00 4.411764705882353255e+00 -2.560172275198890901e-04 -4.412020723109873366e+00 7.204231304553004560e-06 1.550901169960987314e-02
4.117647058823529882e+00 4.411764705882353255e+00 -7.744834959815261044e-04 -4.412539189378335003e+00 6.274619070194560888e-06 1.119019014784449796e-02
4.264705882352941124e+00 4.411764705882353255e+00 4.548796900261109499e-06 -4.411760157085453216e+00 5.589734010927821627e-06 8.099336785770227046e-03
4.411764705882353255e+00 4.411764705882353255e+00 -4.371123632862516928e-04 -4.412201818245639728e+00 5.113460429111536205e-06 5.903401215508214533e-03
4.558823529411764497e+00 4.411764705882353255e+00 -3.553848204465026583e-04 -4.412120090702799757e+00 4.800467359074443926e-06 4.344741915829914564e-03
4.705882352941176627e+00 4.411764705882353255e+00 -6.634226926061081997e-05 -4.411831048151613643e+00 4.650850657639808732e-06 3.244711773238470598e-03
4.852941176470588758e+00 4.411764705882353255e+00 -1.614513914751647405e-04 -4.411926157273828863e+00 4.650739673227248377e-06 2.466433667166668779e-03
5.000000000000000000e+00 4.411764705882353255e+00 -5.890398438483934740e-04 -4.412353745726202092e+00 4.812282577203405936e-06 1.913141297325791522e-03
0.000000000000000000e+00 4.558823529411764497e+00 -7.174218307537394423e-05 -4.558895271594839649e+00 3.045898415087797476e-03 5.440516553551887347e-01
1.470588235294117696e-01 4.558823529411764497e+00 -4.678673708258251906e-05 -4.558870316148847301e+00 2.479373805491448708e-03 5.566168672021727382e-01
2.941176470588235392e-01 4.558823529411764497e+00 -3.122605908068010194e-04 -4.559135790002571298e+00 1.976800603231180196e-03 5.583849896308550331e-01
4.411764705882352811e-01 4.558823529411764497e+00 -4.916450536192051857e-04 -4.559315174465384146e+00 1.556911105073049452e-03 5.525858749111055568e-01
5.882352941176470784e-01 4.558823529411764497e+00 -3.615810174628641960e-04 -4.559185110429227805e+00 1.216045339062325325e-03 5.416610010627483929e-01
7.352941176470588758e-01 4.558823529411764497e+00 -1.269291399727201508e-03 -4.560092820811491698e+00 9.472366773054123395e-04 5.271577383306892406e-01
8.823529411764705621e-01 4.558823529411764497e+00 -4.770094796788804103e-04 -4.559300538891443821e+00 7.355926550296046406e-04 5.100995615235281999e-01
1.029411764705882470e+00 4.558823529411764497e+00 -8.342698402372672462e-04 -4.559657799252001986e+00 5.725205768338621163e-04 4.902275122479247682e-01
1.176470588235294157e+00 4.558823529411764497e+00 -1.211239405478847786e-03 -4.560034768817243567e+00 4.461731867419904273e-04 4.681416934699976773e-01
1.323529411764705843e+00 4.558823529411764497e+00 -3.363016207849067740e-04 -4.559159831032549626e+00 3.486542288998764291e-04 4.439345922740541295e-01
1.470588235294117752e+00 4.558823529411764497e+00 -7.658471438689584687e-04 -4.559589376555633677e+00 2.732265885704527946e-04 4.170376811594676547e-01
1.617647058823529438e+00 4.558823529411764497e+00 -3.282966831130718077e-04 -4.559151826094877791e+00 2.148608908988172694e-04 3.878825784187047709e-01
1.764705882352941124e+00 4.558823529411764497e+00 -3.031562072883797754e-04 -4.559126685619053099e+00 1.694253188968004712e-04 3.562247854140346837e-01
1.911764705882353033e+00 4.558823529411764497e+00 -9.907521909746641597e-04 -4.559814281602738717e+00 1.340721207027104132e-04 3.226944638514226416e-01
2.058823529411764941e+00 4.558823529411764497e+00 1.729870579234571437e-04 -4.558650542353841040e+00 1.062327390421549157e-04 2.877397330955694943e-01
2.205882352941176627e+00 4.558823529411764497e+00 5.627785342943170122e-05 -4.558767251558334621e+00 8.436418959292020113e-05 2.516742152854736791e-01
2.352941176470588314e+00 4.558823529411764497e+00 -5.555776923134025935e-04 -4.559379107104078344e+00 6.712009940673366629e-05 2.159676824944529450e-01
2.500000000000000000e+00 4.558823529411764497e+00 -9.610267530755223220e-04 -4.559784556164840019e+00 5.338161917466000564e-05 1.814360672446073963e-01
2.647058823529411686e+00 4.558823529411764497e+00 -1.491318624866622145e-03 -4.560314848036631119e+00 4.256089942226505866e-05 1.490998488062953431e-01
2.794117647058823817e+00 4.558823529411764497e+00 -9.983936420177030868e-05 -4.558923368775966267e+00 3.396480175961315675e-05 1.197924066818615157e-01
2.941176470588235503e+00 4.558823529411764497e+00 -9.779850827236202804e-04 -4.559801514494488117e+00 2.717474655683507702e-05 9.416114606903021322e-02
3.088235294117647189e+00 4.558823529411764497e+00 -4.875867705278480457e-04 -4.559311116182292345e+00 2.178546666683935294e-05 7.240379074037980867e-02
3.235294117647058876e+00 4.558823529411764497e+00 -8.237692887171910172e-04 -4.559647298700481244e+00 1.759006635255408942e-05 5.470178927679609365e-02
