# X mode_0 mode_1
-3.396793587174348872e+00 9.826092100791798956e-01 1.739078992082002811e-02
-3.336673346693387998e+00 9.819608763376658223e-01 1.803912366233411876e-02
-3.276553106212425348e+00 9.812665463722227699e-01 1.873345362777719195e-02
-3.216432865731462698e+00 9.805147392366063697e-01 1.948526076339373789e-02
-3.156312625250501824e+00 9.797176393631094049e-01 2.028236063689058122e-02
-3.096192384769539174e+00 9.788445085605247398e-01 2.115549143947523941e-02
-3.036072144288578301e+00 9.779140784481965554e-01 2.208592155180353137e-02
-2.975951903807615651e+00 9.769113878356634473e-01 2.308861216433657007e-02
-2.915831663326653000e+00 9.758355923952169997e-01 2.416440760478304889e-02
-2.855711422845692127e+00 9.746897573828041672e-01 2.531024261719590565e-02
-2.795591182364729477e+00 9.734463407227825771e-01 2.655365927721737782e-02
-2.735470941883768603e+00 9.721192916985513799e-01 2.788070830144864440e-02
-2.675350701402805953e+00 9.706777877627442708e-01 2.932221223725576739e-02
-2.615230460921843303e+00 9.691369004148302491e-01 3.086309958516965726e-02
-2.555110220440882429e+00 9.674894158568292379e-01 3.251058414317077594e-02
-2.494989979959919779e+00 9.657210683904381421e-01 3.427893160956200364e-02
-2.434869739478958905e+00 9.638248352890663728e-01 3.617516471093353697e-02
-2.374749498997996255e+00 9.617817357220277419e-01 3.821826427797230669e-02
-2.314629258517035382e+00 9.595890809476764760e-01 4.041091905232358644e-02
-2.254509018036072732e+00 9.572371185347630096e-01 4.276288146523691408e-02
-2.194388777555110082e+00 9.547203568584611277e-01 4.527964314153874043e-02
-2.134268537074149208e+00 9.520436501960081177e-01 4.795634980399196556e-02
-2.074148296593186558e+00 9.491414196253308289e-01 5.085858037466914339e-02
-2.014028056112225684e+00 9.460431007511258539e-01 5.395689924887419470e-02
-1.953907815631263034e+00 9.427411775344511913e-01 5.725882246554869770e-02
-1.893787575150300384e+00 9.392006986244239020e-01 6.079930137557611886e-02
-1.833667334669339510e+00 9.354235700129307496e-01 6.457642998706913939e-02
-1.773547094188376860e+00 9.313943018925103789e-01 6.860569810748953778e-02
-1.713426853707415987e+00 9.270811887792238526e-01 7.291881122077624455e-02
-1.653306613226453337e+00 9.224798144294277247e-01 7.752018557057217818e-02
-1.593186372745490686e+00 9.175804892217068742e-01 8.241951077829318129e-02
