# X mode_0 mode_1 mode_2 mode_3
-9.709418837675350744e+00 1.110564609822130809e-02 2.767983806362954158e-01 3.842428760273068622e-03 7.082535445052100531e-01
-9.649298597194388094e+00 1.056183469769859246e-02 2.785141541381305208e-01 3.602236717233832201e-03 7.073217744469371127e-01
-9.589178356713427220e+00 1.003891185702635719e-02 2.802457666515599244e-01 3.375831994668238543e-03 7.063394894967454096e-01
-9.529058116232466347e+00 9.542415001156758989e-03 2.820435053740935061e-01 3.163710788494556239e-03 7.052503688362552481e-01
-9.468937875751503697e+00 9.066940869722598523e-03 2.837829910566998515e-01 2.963847102295513129e-03 7.041862209712821397e-01
-9.408817635270541047e+00 8.612140215090820922e-03 2.855464621211493692e-01 2.775923013705490321e-03 7.030654746500543117e-01
-9.348697394789578397e+00 8.181691321698589259e-03 2.873389140514229223e-01 2.600527818715130026e-03 7.018788668081633597e-01
-9.288577154308617523e+00 7.771453289774026170e-03 2.891430770450115761e-01 2.435120070809426284e-03 7.006503495944049753e-01
-9.228456913827656649e+00 7.380252292200214018e-03 2.909139691099160707e-01 2.281066693682676401e-03 6.994247119042010796e-01
-9.168336673346693999e+00 7.007492314217158950e-03 2.927440700091017423e-01 2.135523527709829242e-03 6.981129141489712531e-01
-9.108216432865731349e+00 6.651967569120252610e-03 2.944657524839633944e-01 2.000054262515523883e-03 6.968822256844008356e-01
-9.048096192384768699e+00 6.314232376383302481e-03 2.962502426718477966e-01 1.873056250072280922e-03 6.955624687016965790e-01
-8.987975951903807825e+00 5.994246039787832700e-03 2.980011206036088933e-01 1.754060052162859963e-03 6.942505733044403993e-01
-8.927855711422846952e+00 5.690409307722980349e-03 2.998469462183460665e-01 1.643229997226806948e-03 6.928194144767042539e-01
-8.867735470941884302e+00 5.399223584080159108e-03 3.015908156953555630e-01 1.538700165153706082e-03 6.914712605554105274e-01
-8.807615230460921651e+00 5.125363118325649593e-03 3.033277649762853856e-01 1.441932953408418339e-03 6.901049389519805510e-01
-8.747494989979959001e+00 4.863665979375961929e-03 3.051367813335848500e-01 1.351209346549463522e-03 6.886483433404896326e-01
-8.687374749498998128e+00 4.616287138401892545e-03 3.068157245697287760e-01 1.266203053728027703e-03 6.873017852381412274e-01
-8.627254509018037254e+00 4.381249054461366227e-03 3.084748748290559450e-01 1.186905963132643769e-03 6.859569701533499986e-01
-8.567134268537074604e+00 4.158370581665626897e-03 3.102410951976405928e-01 1.112795404553096942e-03 6.844877388161405563e-01
-8.507014028056111954e+00 3.946126516976732578e-03 3.119085449105091223e-01 1.043952181882907941e-03 6.831013763906311764e-01
-8.446893787575149304e+00 3.746865364525499460e-03 3.136292995737307576e-01 9.795104466721069134e-04 6.816443246150716284e-01
-8.386773547094188430e+00 3.556375130907812442e-03 3.152643699298631197e-01 9.196090062995347300e-04 6.802596459329295353e-01
-8.326653306613227556e+00 3.376870799783807456e-03 3.168750015296833977e-01 8.633074419165565234e-04 6.788848202286161815e-01
-8.266533066132264906e+00 3.206416570343081918e-03 3.185077962291785192e-01 8.112731257929696243e-04 6.774745140746853966e-01
-8.206412825651302256e+00 3.044837991461702125e-03 3.200980590932798742e-01 7.623128879372694086e-04 6.760947900273212019e-01
-8.146292585170341383e+00 2.892301212601138850e-03 3.215958820000749951e-01 7.168548633142512007e-04 6.747949619240095620e-01
-8.086172344689378733e+00 2.747826273408244917e-03 3.231617130812733385e-01 6.746681767477206385e-04 6.734157924685707508e-01
-8.026052104208417859e+00 2.610540285051301309e-03 3.246158747144358148e-01 6.350782154200956819e-04 6.721385067850929040e-01
-7.965931863727455209e+00 2.481209266348057604e-03 3.260566732264393863e-01 5.983327154286374782e-04 6.708637847917838792e-01
-7.905811623246493447e+00 2.358282142534944524e-03 3.274431944864934496e-01 5.640310405404941330e-04 6.696344923304311525e-01
-7.845691382765531685e+00 2.242219026393859910e-03 3.288849020234669296e-01 5.320746479283077965e-04 6.683408043022108780e-01
-7.785571142284569035e+00 2.132392016845805881e-03 3.302417907185919432e-01 5.024244378028132211e-04 6.671233928267594759e-01
-7.725450901803607273e+00 2.028365828047484602e-03 3.315037069113730972e-01 4.745816093312821694e-04 6.659933456512481253e-01
-7.665330661322645511e+00 1.929809352772234379e-03 3.327838602653687139e-01 4.487170880381297989e-04 6.648376132938209615e-01
-7.605210420841683749e+00 1.836971755594237095e-03 3.339951643575139184e-01 4.246864245358271937e-04 6.637431774623558933e-01
-7.545090180360721988e+00 1.748845246574890887e-03 3.351596196864300992e-01 4.022870561964845106e-04 6.626892480107985373e-01
-7.484969939879760226e+00 1.666151643717707440e-03 3.363514871850045163e-01 3.814332760096464316e-04 6.616009278952682537e-01
-7.424849699398797576e+00 1.587344292332624335e-03 3.373603904744600923e-01 3.620464440966710950e-04 6.606902187891107170e-01
-7.364729458917835814e+00 1.512879781253783631e-03 3.384461637547229729e-01 3.438705415602486036e-04 6.596970859224629002e-01
