# X mode_0 mode_1 mode_2 mode_3
-8.386773547094188430e+00 6.002440615335166013e-03 1.373133178914674041e-02 6.987612092230245375e-01 2.815050183724935318e-01
-8.326653306613227556e+00 5.653166123712183994e-03 1.307115983437370441e-02 6.973658573619743173e-01 2.839098166799398082e-01
-8.266533066132264906e+00 5.324685761351134056e-03 1.244048693451731483e-02 6.959678741892401099e-01 2.862669531148913649e-01
-8.206412825651302256e+00 5.014014103298287256e-03 1.183764992338097802e-02 6.945400875981624367e-01 2.886082483751583050e-01
-8.146292585170341383e+00 4.720694617834741806e-03 1.126172981141765513e-02 6.930856391601141198e-01 2.909319364106335848e-01
-8.086172344689378733e+00 4.444966347109298617e-03 1.071070100742793976e-02 6.916171077577343285e-01 2.932272248877284548e-01
-8.026052104208417859e+00 4.185377271226764680e-03 1.019090857446835335e-02 6.901376353027516286e-01 2.954860788515533132e-01
-7.965931863727455209e+00 3.940887021526905815e-03 9.693280778923462487e-03 6.886221159241249223e-01 2.977437162754247302e-01
-7.905811623246493447e+00 3.710278604500472695e-03 9.220321233428731278e-03 6.871777008629953443e-01 2.998916992990755537e-01
-7.845691382765531685e+00 3.495065723601606042e-03 8.770227338901471353e-03 6.856241171352381869e-01 3.021105898022587999e-01
-7.785571142284569035e+00 3.291465719244779983e-03 8.341244646751020189e-03 6.841995833251809378e-01 3.041677063088232824e-01
-7.725450901803607273e+00 3.100824691575005017e-03 7.933625037098176666e-03 6.827654231834884291e-01 3.062001270878385029e-01
-7.665330661322645511e+00 2.922716407776103798e-03 7.548246845565259079e-03 6.812889621876846435e-01 3.082400745589740088e-01
-7.605210420841683749e+00 2.753129002092828941e-03 7.179256639049802838e-03 6.799262013778116787e-01 3.101414129810458054e-01
-7.545090180360721988e+00 2.595376181712470958e-03 6.829111125383497544e-03 6.785136195602249343e-01 3.120618931326791246e-01
-7.484969939879760226e+00 2.448299845428814764e-03 6.499234844931064785e-03 6.770879639276078388e-01 3.139645013820321351e-01
-7.424849699398797576e+00 2.309064691365561150e-03 6.185069447809234643e-03 6.757556403383824239e-01 3.157502255224427512e-01
-7.364729458917835814e+00 2.179272360089252580e-03 5.888239574736306263e-03 6.743854519160229488e-01 3.175470361491513627e-01
-7.304609218436874052e+00 2.056966138517593145e-03 5.604539072649456291e-03 6.730969953225139912e-01 3.192414994663188565e-01
-7.244488977955912290e+00 1.942955997653064443e-03 5.335072168513885736e-03 6.718768159744384905e-01 3.208451558593944930e-01
-7.184368737474950528e+00 1.835735180517048155e-03 5.081073137238810780e-03 6.706169074544667819e-01 3.224662842277772334e-01
-7.124248496993987878e+00 1.736145574851474284e-03 4.841690645721205728e-03 6.694875599766388907e-01 3.239346038027886010e-01
-7.064128256513026116e+00 1.642116196323199556e-03 4.612563747437670864e-03 6.683372247186595283e-01 3.254080953375796392e-01
-7.004008016032064354e+00 1.554541135992457091e-03 4.394728958936023992e-03 6.672916954263959921e-01 3.267590344786754919e-01
