# X mode_0 mode_1 mode_2 mode_3
-3.036072144288578301e+00 2.121506687785673466e-03 3.711723614212499300e-01 1.093809072713831064e-02 6.157680411638261075e-01
-2.975951903807615651e+00 2.236633285445783787e-03 3.629039503081105122e-01 1.388752856521025848e-02 6.209718878412333609e-01
-2.915831663326653000e+00 2.352364158470230879e-03 3.515637226359056844e-01 1.772938626480581245e-02 6.283545269408182810e-01
-2.855711422845692127e+00 2.464770701404684575e-03 3.370093960933956967e-01 2.271347915260068032e-02 6.378123540525988400e-01
-2.795591182364729477e+00 2.569033309976294279e-03 3.191878258654572420e-01 2.914294440006458264e-02 6.491001964245017852e-01
-2.735470941883768603e+00 2.659562046897477085e-03 2.982408988684140394e-01 3.734075011330674487e-02 6.617587889713817395e-01
-2.675350701402805953e+00 2.729434350141949489e-03 2.744504603834302947e-01 4.766736167437260474e-02 6.751527435920551268e-01
-2.615230460921843303e+00 2.773058219715057466e-03 2.483631514721865996e-01 6.045562675184331519e-02 6.884081635562550039e-01
-2.555110220440882429e+00 2.782416009817075767e-03 2.205356255700025581e-01 7.591571111332018340e-02 7.007662473068601017e-01
-2.494989979959919779e+00 2.754709381600355632e-03 1.919726622093390345e-01 9.418101945215877346e-02 7.110916089569019327e-01
-2.434869739478958905e+00 2.686308902713025522e-03 1.636791799751652898e-01 1.151614278227015842e-01 7.184730832994201677e-01
-2.374749498997996255e+00 2.579946667890333813e-03 1.366639910904614563e-01 1.385204457970045933e-01 7.222356164446436244e-01
-2.314629258517035382e+00 2.440858571951856279e-03 1.117385036397694209e-01 1.636946276232284225e-01 7.221260101650502916e-01
-2.254509018036072732e+00 2.273693872222136772e-03 8.957592973314752738e-02 1.899523711582528362e-01 7.181980052363775568e-01
-2.194388777555110082e+00 2.091293770983097822e-03 7.056395934547531057e-02 2.164722480884155031e-01 7.108724987951260399e-01
-2.134268537074149208e+00 1.901420289653286185e-03 5.472895378268687050e-02 2.422707698030489021e-01 7.010988561246109807e-01
-2.074148296593186558e+00 1.713571356767259937e-03 4.192379749181947973e-02 2.668236417663006343e-01 6.895389893851125995e-01
-2.014028056112225684e+00 1.534848795127110753e-03 3.182456286381456223e-02 2.893229832173063731e-01 6.773176051237520534e-01
-1.953907815631263034e+00 1.369991444451841523e-03 2.402122365523783748e-02 3.094633304049556055e-01 6.651454544953547821e-01
-1.893787575150300384e+00 1.221042169573313164e-03 1.807372957735204136e-02 3.268375955633552321e-01 6.538676326897193691e-01
-1.833667334669339510e+00 1.091433618771340316e-03 1.361381314881896301e-02 3.415308069726810669e-01 6.437639462597287698e-01
-1.773547094188376860e+00 9.798199388664329944e-04 1.029403345859245499e-02 3.533065538042139409e-01 6.354195927983271597e-01
-1.713426853707415987e+00 8.858128148225330499e-04 7.837369645526434669e-03 3.625028365291442789e-01 6.287739810105067439e-01
-1.653306613226453337e+00 8.084597815665433423e-04 6.025250158546368098e-03 3.692197460652526519e-01 6.239465439946344505e-01
-1.593186372745490686e+00 7.463441761837111971e-04 4.688920396469480577e-03 3.736576722739906042e-01 6.209070631533560869e-01
-1.533066132264529813e+00 6.981512901430214158e-04 3.703703193877492215e-03 3.761476551870295282e-01 6.194504903289499431e-01
-1.472945891783567163e+00 6.631965568031523159e-04 2.976459032418721663e-03 3.768415198961339585e-01 6.195188245146442396e-01
-1.412825651302606289e+00 6.409308575650575447e-04 2.437415123907985936e-03 3.760930400330748657e-01 6.208286139854520824e-01
-1.352705410821643639e+00 6.307345983353522751e-04 2.038523542090347855e-03 3.741327479294856984e-01 6.231979939300886784e-01
