# X mu var std 2std fstd 2fstd
3.812709030100334129e-01 1.017694178962962326e+00 1.301467062042049871e-02 2.140818592959480848e-01 4.281637185918961697e-01 1.140818592959480932e-01 2.281637185918961863e-01
3.846153846153845812e-01 1.024248525825239620e+00 1.213024317823208076e-02 2.101373832004014841e-01 4.202747664008029682e-01 1.101373832004014924e-01 2.202747664008029849e-01
3.879598662207358051e-01 1.028667437508775206e+00 1.124314345283622396e-02 2.060336901783401398e-01 4.120673803566802795e-01 1.060336901783401342e-01 2.120673803566802684e-01
3.913043478260869734e-01 1.030805787401096518e+00 1.038452142704104908e-02 2.019044720659552428e-01 4.038089441319104855e-01 1.019044720659552233e-01 2.038089441319104467e-01
3.946488294314381418e-01 1.030548491464430505e+00 9.574923672210466918e-03 1.978515389363420529e-01 3.957030778726841058e-01 9.785153893634206124e-02 1.957030778726841225e-01
3.979933110367893101e-01 1.027814497448901410e+00 8.823941419755287896e-03 1.939358367171724606e-01 3.878716734343449213e-01 9.393583671717246897e-02 1.878716734343449379e-01
4.013377926421404784e-01 1.022559792661362099e+00 8.131429929131683831e-03 1.901744416624338574e-01 3.803488833248677148e-01 9.017444166243383796e-02 1.803488833248676759e-01
4.046822742474916468e-01 1.014779349722522372e+00 7.490181486529967625e-03 1.865458345995344158e-01 3.730916691990688316e-01 8.654583459953441027e-02 1.730916691990688205e-01
4.080267558528428151e-01 1.004507964832224598e+00 6.889755317078971597e-03 1.830045499781727258e-01 3.660090999563454517e-01 8.300454997817270641e-02 1.660090999563454128e-01
4.113712374581939835e-01 9.918199786419247266e-01 6.321016202023632680e-03 1.795048187346127699e-01 3.590096374692255399e-01 7.950481873461276439e-02 1.590096374692255288e-01
4.147157190635451518e-01 9.768279046473603566e-01 5.780827822986334130e-03 1.760317553591019824e-01 3.520635107182039647e-01 7.603175535910199068e-02 1.520635107182039814e-01
4.180602006688963201e-01 9.596800229416005967e-01 5.276300227257557651e-03 1.726381458137359048e-01 3.452762916274718097e-01 7.263814581373589929e-02 1.452762916274717986e-01
4.214046822742474885e-01 9.405570271552223804e-01 4.828010400215021480e-03 1.694838859032439249e-01 3.389677718064878498e-01 6.948388590324393321e-02 1.389677718064878664e-01
4.247491638795986568e-01 9.196678385905706632e-01 4.471700588953408939e-03 1.668707752979835535e-01 3.337415505959671069e-01 6.687077529798356179e-02 1.337415505959671236e-01
4.280936454849498252e-01 8.972447232298207398e-01 4.258103285129599680e-03 1.652541438157731080e-01 3.305082876315462159e-01 6.525414381577310241e-02 1.305082876315462048e-01
4.314381270903009935e-01 8.735378639418820423e-01 4.250730630968924117e-03 1.651976274949397694e-01 3.303952549898795388e-01 6.519762749493974996e-02 1.303952549898794999e-01
4.347826086956521618e-01 8.488095515357741982e-01 4.521680369589609061e-03 1.672434410897420398e-01 3.344868821794840796e-01 6.724344108974204814e-02 1.344868821794840963e-01
4.381270903010033302e-01 8.233281641844781840e-01 5.145728196041254865e-03 1.717337312290477258e-01 3.434674624580954516e-01 7.173373122904770638e-02 1.434674624580954128e-01
4.414715719063544985e-01 7.973621052626794770e-01 6.193174685547031544e-03 1.786967260154260217e-01 3.573934520308520435e-01 7.869672601542603008e-02 1.573934520308520602e-01
4.448160535117056669e-01 7.711738650534027961e-01 7.722072841962468459e-03 1.878753255582161219e-01 3.757506511164322438e-01 8.787532555821610247e-02 1.757506511164322049e-01
4.481605351170568352e-01 7.450143624957354938e-01 9.770562653523551244e-03 1.988461564934294878e-01 3.976923129868589757e-01 9.884615649342948229e-02 1.976923129868589646e-01
4.515050167224080035e-01 7.191177097045181599e-01 1.235007053491327111e-02 2.111308712055892656e-01 4.222617424111785311e-01 1.111308712055892739e-01 2.222617424111785478e-01
4.548494983277591719e-01 6.936965250340135780e-01 1.544008972788879497e-02 2.242581575909155245e-01 4.485163151818310490e-01 1.242581575909155189e-01 2.485163151818310379e-01
4.581939799331103402e-01 6.689379006913679371e-01 1.898514547248342232e-02 2.377865939505125481e-01 4.755731879010250962e-01 1.377865939505125426e-01 2.755731879010250851e-01
4.615384615384615086e-01 6.450001090797361503e-01 2.289437583864517567e-02 2.513088756109342903e-01 5.026177512218685806e-01 1.513088756109342570e-01 3.026177512218685139e-01
4.648829431438126769e-01 6.220101089360989821e-01 2.704394121475195423e-02 2.644504217530376788e-01 5.289008435060753577e-01 1.644504217530376455e-01 3.289008435060752911e-01
4.682274247491638453e-01 6.000618886653212858e-01 3.128223255977735651e-02 2.768678392466458194e-01 5.537356784932916387e-01 1.768678392466458416e-01 3.537356784932916831e-01
4.715719063545150691e-01 5.792156607762793952e-01 3.543760290056524598e-02 2.882487792804119264e-01 5.764975585608238529e-01 1.882487792804119209e-01 3.764975585608238418e-01
4.749163879598662374e-01 5.594978986445127145e-01 3.932812057303192166e-02 2.983131880965860239e-01 5.966263761931720477e-01 1.983131880965860461e-01 3.966263761931720921e-01
4.782608695652174058e-01 5.409021855437449178e-01 4.277265674873426127e-02 3.068155138009096561e-01 6.136310276018193122e-01 2.068155138009096783e-01 4.136310276018193566e-01
4.816053511705685741e-01 5.233908264855762216e-01 4.560249038889663264e-02 3.135473961182777547e-01 6.270947922365555094e-01 2.135473961182777769e-01 4.270947922365555538e-01
4.849498327759197425e-01 5.068971562955858490e-01 4.767255218602373112e-02 3.183404501827907795e-01 6.366809003655815591e-01 2.183404501827907462e-01 4.366809003655814925e-01
4.882943143812709108e-01 4.913284628249973696e-01 4.887144039319718525e-02 3.210688589403699611e-01 6.421377178807399222e-01 2.210688589403699555e-01 4.421377178807399111e-01
4.916387959866220791e-01 4.765694324594040299e-01 4.912942437139600216e-02 3.216515832819517584e-01 6.433031665639035168e-01 2.216515832819517806e-01 4.433031665639035612e-01
4.949832775919732475e-01 4.624860162644715555e-01 4.842379875343422180e-02 3.200540814287120561e-01 6.401081628574241122e-01 2.200540814287120228e-01 4.401081628574240456e-01
4.983277591973244158e-01 4.489296092117093795e-01 4.678114960056967142e-02 3.162895041387114303e-01 6.325790082774228607e-01 2.162895041387114248e-01 4.325790082774228495e-01
5.016722408026755842e-01 4.357414319300342287e-01 4.427632707874523676e-02 3.104194075620051452e-01 6.208388151240102903e-01 2.104194075620051674e-01 4.208388151240103348e-01
5.050167224080267525e-01 4.227570041970746262e-01 4.102816781734769380e-02 3.025541108379380395e-01 6.051082216758760790e-01 2.025541108379380617e-01 4.051082216758761234e-01
5.083612040133779209e-01 4.098106017547473723e-01 3.719225427722772093e-02 2.928529343236128124e-01 5.857058686472256248e-01 1.928529343236128346e-01 3.857058686472256692e-01
5.117056856187290892e-01 3.967395927870724925e-01 3.295121908156678492e-02 2.815247065321048181e-01 5.630494130642096362e-01 1.815247065321048403e-01 3.630494130642096806e-01
5.150501672240802575e-01 3.833885572747768866e-01 2.850328267771073953e-02 2.688291523336853728e-01 5.376583046673707456e-01 1.688291523336853672e-01 3.376583046673707345e-01
5.183946488294314259e-01 3.696131011632189378e-01 2.404983983656838742e-02 2.550801078042196357e-01 5.101602156084392714e-01 1.550801078042196579e-01 3.101602156084393158e-01
5.217391304347825942e-01 3.552832875507851429e-01 1.978297577568099985e-02 2.406519668390065536e-01 4.813039336780131072e-01 1.406519668390065481e-01 2.813039336780130961e-01
5.250836120401337626e-01 3.402866186102373458e-01 1.587379247493425627e-02 2.259912396753609998e-01 4.519824793507219995e-01 1.259912396753609942e-01 2.519824793507219884e-01
5.284280936454849309e-01 3.245305143919678947e-01 1.246236141431883437e-02 2.116349471013393435e-01 4.232698942026786870e-01 1.116349471013393518e-01 2.232698942026787037e-01
5.317725752508360992e-01 3.079442477135549416e-01 9.649996567464957931e-03 1.982343960507975955e-01 3.964687921015951910e-01 9.823439605079758996e-02 1.964687921015951799e-01
5.351170568561872676e-01 2.904803077174221704e-01 7.494371146894607261e-03 1.865700360800121582e-01 3.731400721600243164e-01 8.657003608001216655e-02 1.731400721600243331e-01
5.384615384615384359e-01 2.721151780910465168e-01 6.007796573237578208e-03 1.775099772496262496e-01 3.550199544992524991e-01 7.750997724962624402e-02 1.550199544992524880e-01
5.418060200668896043e-01 2.528495291194836070e-01 5.158757754837373088e-03 1.718244927224507057e-01 3.436489854449014114e-01 7.182449272245070016e-02 1.436489854449014003e-01
5.451505016722407726e-01 2.327078354250314562e-01 4.876571237388216407e-03 1.698324511770009093e-01 3.396649023540018186e-01 6.983245117700091764e-02 1.396649023540018353e-01
5.484949832775919409e-01 2.117374432123179107e-01 5.058818070377613108e-03 1.711253686835970955e-01 3.422507373671941910e-01 7.112536868359708997e-02 1.422507373671941799e-01
